video_id,user_unique_id,video_create_time,video_digg_count,video_share_count,video_comment_count,video_play_count,hashtags,used_proper_hastags,data_date,influencer,day_over_day_change
7189074677568916782,onmollysplate,1673836892,60,0,0,1032,glutenfree;charcuterieboard;yum;nom;fyp;foryou;foryoupage;kidchef;kidscook;allergyfriendly;foodallergies;glutenfreefood;cute;souschef;onmollysplate,False,2023-03-05,,233.0
7188174583285959978,onmollysplate,1673627324,52,0,3,486,nationalglutenfreeday;glutenfree;donuts;yum;nom;fun;funfood;delish;donut;allergyfriendly;yummy;foodallergies;foodinclusive;freedom;freedomglutenfree;goodperiod;onmollysplate,False,2023-03-05,,-546.0
7187869416087014702,onmollysplate,1673556274,33,0,2,612,tbt;bostonrenegades;thursdaytreatnight;glutenfree;yum;sandwich;sandwiches;yummy;fyp;foryou;foryoupage;delish;canyonbakehouse;glutenfreefood;foodinclusive;food;onmollysplate,False,2023-03-05,,126.0
7187821853535210798,onmollysplate,1673545200,25,1,2,517,glutenfree;fig;foodisgood;foodinclusive;travel;foodallergies;dietaryrestrictions;snacks;fyp;food;foodshare;airport;glutenfreefood;onmollysplate,False,2023-03-05,,-95.0
7186441867075145003,onmollysplate,1673223897,28,1,4,684,glutenfree;yum;nom;cheese;grilledcheese;sandwich;yummy;fyp;foryou;foryoupage;food;foodshare;foodinclusive;onmollysplate,False,2023-03-05,,167.0
7185705909300022570,onmollysplate,1673052543,54,0,0,541,birthday;family;ski;skitrip;laughs;fyp;foryou;foryoupage;familytrip;Siblings;glutenfree;onmollysplate,False,2023-03-05,,-143.0
7184120643879783723,onmollysplate,1672683447,64,1,0,1117,glutenfree;yum;cook;cooking;chef;glutenfreefood;newyear;newyearsday;food;foodshare;fyp;foryou;foryoupage;mollysgame,False,2023-03-05,,576.0
7182038476383079726,onmollysplate,1672198651,54,0,17,1076,cold;boston;massachusetts;fridge;freezer;winter;balcony;funny;glutenfree;fyp;foryou;foryoupage;onmollysplate,False,2023-03-05,,-41.0
7179794104287530286,onmollysplate,1671676088,67,1,11,651,,False,2023-03-05,,-425.0
7179341500520729902,onmollysplate,1671570710,56,0,21,891,glutenfree;food;gailgate;football;athlete;glutenfreefood;cooking;excited;foodinclusive;funfood;tailgating;foodallergies;onmollysplate,False,2023-03-05,,240.0
7177951788543348011,onmollysplate,1671247142,193,9,13,3560,yum;nom;hanukkah;latke;fyp;foryou;Recipe;easy;potatoes;jewish;cooking;glutenfree;dairyfree;food;foodinclusive;foodshare;onmollysplate,False,2023-03-05,,2669.0
7176664459333635374,onmollysplate,1670947416,27,0,2,681,glutenfree;donut;dairyfree;nutfree;peanutfree;treenutfree;yum;yummy;DIY;fun;funfood;foodallergies;foodallergyfriendly;celiacsafe;foodinclusive;yoangelo;yonutz;freedomglutenfree;onmollysplate;goodperiod,False,2023-03-05,,-2879.0
